2022/03/27 16:16:58,22.9
2022/03/27 16:17:03,27.74
2022/03/27 16:17:09,25.77
2022/03/27 16:17:15,4.88
2022/03/27 16:17:21,4.35
2022/03/27 16:17:27,12.23
2022/03/27 16:17:32,13.89
2022/03/27 17:10:09,25.82
2022/03/27 17:10:15,6.33
2022/03/27 17:11:18,3.59
2022/03/27 17:11:25,29.55
2022/03/27 17:16:00,19.08
